empirical_q_density,empirical_q_mass,fixed_rho_s,q_bin_center,q_bin_left,q_bin_right,q_residual_center,retained_data_count,tracer
3.2359048838402324e-06,1.4125186584886545e-06,0.014049216769115025,31.648369640771918,31.430112505720974,31.866626775822862,22.177922030078093,4.0,LRG
8.898738430560712e-06,3.8844263108438e-06,0.01372257973954419,32.084883910873806,31.866626775822862,32.30314104592475,22.61443630017998,11.0,LRG
3.23590488384018e-06,1.4125186584886545e-06,0.01340141275121351,32.521398180975694,32.30314104592475,32.73965531602664,23.05095057028187,4.0,LRG
9.70771465152054e-06,4.237555975465964e-06,0.013085739632595239,32.95791245107759,32.73965531602664,33.17616958612854,23.487464840383765,12.0,LRG
7.280785988640641e-06,3.1781669815994726e-06,0.012775575606906195,33.39442672117948,33.17616958612854,33.61268385623042,23.923979110485654,9.0,LRG
1.294361953536072e-05,5.650074633954618e-06,0.012470927873755828,33.830940991281366,33.61268385623042,34.049198126332314,24.360493380587542,16.0,LRG
6.47180976768036e-06,2.825037316977309e-06,0.012171796160316942,34.26745526138326,34.049198126332314,34.48571239643421,24.797007650689437,8.0,LRG
4.85385732576027e-06,2.118777987732982e-06,0.011878173243450958,34.70396953148516,34.48571239643421,34.922226666536105,25.233521920791333,6.0,LRG
9.707714651520855e-06,4.237555975465964e-06,0.01159004544415604,35.140483801587045,34.922226666536105,35.358740936637986,25.67003619089322,12.0,LRG
4.044881104800224e-06,1.765648323110818e-06,0.011307393095646046,35.576998071688934,35.358740936637986,35.79525520673988,26.10655046099511,5.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.011030190986310216,36.01351234179083,35.79525520673988,36.23176947684178,26.543064731097004,1.0,LRG
3.235904883840285e-06,1.4125186584886545e-06,0.010758408778747949,36.45002661189272,36.23176947684178,36.66828374694366,26.979579001198893,4.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.010492011406019682,36.886540881994605,36.66828374694366,37.10479801704555,27.41609327130078,1.0,LRG
5.662833546720315e-06,2.4719076523551455e-06,0.010230959446204405,37.3230551520965,37.10479801704555,37.54131228714745,27.852607541402676,7.0,LRG
8.089762209600713e-06,3.531296646221636e-06,0.00997520947630519,37.75956942219839,37.54131228714745,37.97782655724933,28.289121811504565,10.0,LRG
2.426928662880135e-06,1.059388993866491e-06,0.00972471440649766,38.19608369230028,37.97782655724933,38.414340827351225,28.725636081606453,3.0,LRG
3.23590488384018e-06,1.4125186584886545e-06,0.009479423795671776,38.63259796240217,38.414340827351225,38.85085509745312,29.16215035170835,4.0,LRG
8.089762209600712e-07,3.5312966462216363e-07,0.00923928414917442,39.06911223250406,38.85085509745312,39.287369367555,29.598664621810236,1.0,LRG
1.61795244192009e-06,7.062593292443273e-07,0.009004239199619481,39.50562650260595,39.287369367555,39.7238836376569,30.035178891912125,2.0,LRG
2.426928662880135e-06,1.059388993866491e-06,0.00877423017159301,39.942140772707845,39.7238836376569,40.16039790775879,30.47169316201402,3.0,LRG
2.4269286628802138e-06,1.059388993866491e-06,0.008549196031043519,40.37865504280973,40.16039790775879,40.59691217786067,30.90820743211591,3.0,LRG
2.426928662880135e-06,1.059388993866491e-06,0.008329073720111805,40.81516931291162,40.59691217786067,41.03342644796257,31.344721702217797,3.0,LRG
3.23590488384018e-06,1.4125186584886545e-06,0.008113798378120197,41.25168358301352,41.03342644796257,41.469940718064464,31.781235972319692,4.0,LRG
8.089762209600712e-07,3.5312966462216363e-07,0.007903303549408582,41.688197853115405,41.469940718064464,41.906454988166345,32.21775024242158,1.0,LRG
2.426928662880135e-06,1.059388993866491e-06,0.007697521378672958,42.12471212321729,41.906454988166345,42.34296925826824,32.65426451252347,3.0,LRG
0.0,0.0,0.007496382794432511,42.56122639331919,42.34296925826824,42.779483528370136,33.090778782625364,0.0,LRG
8.089762209600712e-07,3.5312966462216363e-07,0.007299817681222183,42.99774066342108,42.779483528370136,43.21599779847202,33.52729305272725,1.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.007107755041080606,43.434254933522965,43.21599779847202,43.65251206857391,33.96380732282914,1.0,LRG
4.85385732576027e-06,2.118777987732982e-06,0.006920123144876773,43.87076920362486,43.65251206857391,44.08902633867581,34.400321592931036,6.0,LRG
8.089762209600712e-07,3.5312966462216363e-07,0.006736849673993735,44.30728347372675,44.08902633867581,44.52554060877769,34.836835863032924,1.0,LRG
3.23590488384018e-06,1.4125186584886545e-06,0.006557861852863747,44.74379774382864,44.52554060877769,44.962054878879584,35.27335013313481,4.0,LRG
4.044881104800224e-06,1.765648323110818e-06,0.006383086572826159,45.18031201393053,44.962054878879584,45.39856914898148,35.70986440323671,5.0,LRG
3.235904883840285e-06,1.4125186584886545e-06,0.006212450507757522,45.61682628403242,45.39856914898148,45.83508341908336,36.146378673338596,4.0,LRG
1.61795244192009e-06,7.062593292443273e-07,0.006045880221902256,46.05334055413431,45.83508341908336,46.271597689185256,36.582892943440484,2.0,LRG
1.61795244192009e-06,7.062593292443273e-07,0.005883302270312346,46.489854824236204,46.271597689185256,46.70811195928715,37.01940721354238,2.0,LRG
0.0,0.0,0.005724643292285227,46.92636909433809,46.70811195928715,47.14462622938903,37.45592148364427,0.0,LRG
2.426928662880135e-06,1.059388993866491e-06,0.005569830098170645,47.36288336443998,47.14462622938903,47.58114049949093,37.892435753746156,3.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.0054187897498999636,47.799397634541876,47.58114049949093,48.01765476959282,38.32895002384805,1.0,LRG
8.089762209600712e-07,3.5312966462216363e-07,0.005271449635574437,48.235911904643764,48.01765476959282,48.454169039694705,38.76546429394994,1.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.005127737538433055,48.67242617474565,48.454169039694705,48.8906833097966,39.20197856405183,1.0,LRG
1.61795244192009e-06,7.062593292443273e-07,0.004987581700505314,49.10894044484755,48.8906833097966,49.327197579898495,39.63849283415372,2.0,LRG
0.0,0.0,0.004850910881239615,49.545454714949436,49.327197579898495,49.76371185000038,40.07500710425561,0.0,LRG
0.0,0.0,0.004717654411384053,49.981968985051324,49.76371185000038,50.20022612010227,40.5115213743575,0.0,LRG
1.61795244192009e-06,7.062593292443273e-07,0.004587742242382979,50.41848325515322,50.20022612010227,50.63674039020417,40.948035644459395,2.0,LRG
2.4269286628802138e-06,1.059388993866491e-06,0.004461104991540204,50.85499752525511,50.63674039020417,51.07325466030605,41.38454991456128,3.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.004337673983187141,51.291511795356996,51.07325466030605,51.509768930407944,41.82106418466317,1.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.00421738128608309,51.72802606545889,51.509768930407944,51.94628320050984,42.25757845476507,1.0,LRG
8.089762209600712e-07,3.5312966462216363e-07,0.00410015974726332,52.16454033556078,51.94628320050984,52.38279747061172,42.694092724866955,1.0,LRG
0.0,0.0,0.0039859430225403295,52.60105460566267,52.38279747061172,52.819311740713616,43.13060699496884,0.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.0038746656038533846,53.03756887576456,52.819311740713616,53.25582601081551,43.56712126507074,1.0,LRG
0.0,0.0,0.0037662628436519402,53.47408314586645,53.25582601081551,53.69234028091739,44.00363553517263,0.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.0036606709764891126,53.91059741596834,53.69234028091739,54.12885455101929,44.440149805274515,1.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.0035578271379929018,54.347111686070235,54.12885455101929,54.56536882112118,44.87666407537641,1.0,LRG
0.0,0.0,0.0034576693813741666,54.78362595617212,54.56536882112118,55.001883091223064,45.3131783454783,0.0,LRG
1.61795244192009e-06,7.062593292443273e-07,0.0033601366916225645,55.22014022627401,55.001883091223064,55.43839736132496,45.74969261558019,2.0,LRG
0.0,0.0,0.0032651689975339336,55.65665449637591,55.43839736132496,55.874911631426855,46.18620688568208,0.0,LRG
0.0,0.0,0.003172707181705383,56.093168766477795,55.874911631426855,56.311425901528736,46.62272115578397,0.0,LRG
0.0,0.0,0.003082693088627315,56.529683036579684,56.311425901528736,56.74794017163063,47.05923542588586,0.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.002995069530995099,56.96619730668158,56.74794017163063,57.18445444173253,47.495749695987755,1.0,LRG
8.089762209600712e-07,3.5312966462216363e-07,0.002909780294356691,57.40271157678347,57.18445444173253,57.62096871183441,47.93226396608964,1.0,LRG
1.61795244192009e-06,7.062593292443273e-07,0.002826770140206569,57.839225846885356,57.62096871183441,58.0574829819363,48.36877823619153,2.0,LRG
1.61795244192009e-06,7.062593292443273e-07,0.0027459848076305158,58.27574011698725,58.0574829819363,58.4939972520382,48.805292506293426,2.0,LRG
0.0,0.0,0.0026673710136004146,58.71225438708914,58.4939972520382,58.93051152214008,49.241806776395315,0.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.002590876452012902,59.14876865719103,58.93051152214008,59.367025792241975,49.6783210464972,1.0,LRG
0.0,0.0,0.0025164497915608386,59.58528292729292,59.367025792241975,59.80354006234387,50.1148353165991,0.0,LRG
0.0,0.0,0.0024440406725217707,60.02179719739481,59.80354006234387,60.24005433244575,50.55134958670099,0.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.00237359970254307,60.4583114674967,60.24005433244575,60.67656860254765,50.987863856802875,1.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.0023050784514991544,60.894825737598595,60.67656860254765,61.11308287264954,51.42437812690477,1.0,LRG
0.0,0.0,0.0022384294454920344,61.33134000770048,61.11308287264954,61.54959714275142,51.86089239700666,0.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.0021736061600626418,61.76785427780237,61.54959714275142,61.98611141285332,52.29740666710855,1.0,LRG
0.0,0.0,0.002110563012676573,62.20436854790427,61.98611141285332,62.422625682955214,52.73392093721044,0.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.002049255354544466,62.64088281800616,62.422625682955214,62.85913995305711,53.17043520731234,1.0,LRG
0.0,0.0,0.001989639461833742,63.07739708810805,62.85913995305711,63.29565422315899,53.606949477414226,0.0,LRG
0.0,0.0,0.001931672526325364,63.51391135820994,63.29565422315899,63.732168493260886,54.043463747516114,0.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.0018753126455661462,63.950425628311834,63.732168493260886,64.16868276336278,54.47997801761801,1.0,LRG
0.0,0.0,0.001820518812564298,64.38693989841371,64.16868276336278,64.60519703346466,54.91649228771989,0.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.0017672509050730863,64.82345416851561,64.60519703346466,65.04171130356656,55.353006557821786,1.0,LRG
0.0,0.0,0.001715469674504963,65.2599684386175,65.04171130356656,65.47822557366845,55.78952082792368,0.0,LRG
0.0,0.0,0.001665136734515917,65.6964827087194,65.47822557366845,65.91473984377033,56.22603509802558,0.0,LRG
0.0,0.0,0.001616214549297541,66.13299697882128,65.91473984377033,66.35125411387223,56.66254936812746,0.0,LRG
0.0,0.0,0.0015686664216119923,66.56951124892318,66.35125411387223,66.78776838397413,57.09906363822935,0.0,LRG
0.0,0.0,0.0015224564806029382,67.00602551902506,66.78776838397413,67.224282654076,57.535577908331234,0.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.0014775496694134991,67.44253978912695,67.224282654076,67.6607969241779,57.97209217843313,1.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.0014339117326403448,67.87905405922885,67.6607969241779,68.0973111942798,58.408606448535025,1.0,LRG
0.0,0.0,0.0013915092036512178,68.31556832933074,68.0973111942798,68.53382546438168,58.84512071863692,0.0,LRG
0.0,0.0,0.0013503093917914316,68.75208259943263,68.53382546438168,68.97033973448357,59.2816349887388,0.0,LRG
0.0,0.0,0.0013102803695032948,69.18859686953452,68.97033973448357,69.40685400458547,59.7181492588407,0.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.0012713909593807878,69.62511113963642,69.40685400458547,69.84336827468736,60.15466352894259,1.0,LRG
0.0,0.0,0.001233610721180379,70.0616254097383,69.84336827468736,70.27988254478925,60.59117779904447,0.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.0011969099388074507,70.4981396798402,70.27988254478925,70.71639681489114,61.02769206914637,1.0,LRG
0.0,0.0,0.001161259607296493,70.93465394994209,70.71639681489114,71.15291108499304,61.464206339248264,0.0,LRG
0.0,0.0,0.001126631419801928,71.37116822004398,71.15291108499304,71.58942535509492,61.90072060935016,0.0,LRG
0.0,0.0,0.001092997754615283,71.80768249014587,71.58942535509492,72.02593962519681,62.33723487945204,0.0,LRG
0.0,0.0,0.001060331662223257,72.24419676024776,72.02593962519681,72.46245389529871,62.773749149553936,0.0,LRG
0.0,0.0,0.0010286068524201957,72.68071103034964,72.46245389529871,72.89896816540059,63.21026341965582,0.0,LRG
0.0,0.0,0.000997797681487435,73.11722530045154,72.89896816540059,73.33548243550248,63.64677768975771,0.0,LRG
0.0,0.0,0.000967879139451072,73.55373957055343,73.33548243550248,73.77199670560438,64.08329195985961,0.0,LRG
0.0,0.0,0.0009388268374287534,73.99025384065533,73.77199670560438,74.20851097570626,64.5198062299615,0.0,LRG
0.0,0.0,0.0009106169950752824,74.42676811075721,74.20851097570626,74.64502524580816,64.95632050006338,0.0,LRG
0.0,0.0,0.0008832264281359854,74.8632823808591,74.64502524580816,75.08153951591005,65.39283477016528,0.0,LRG
0.0,0.0,0.0008566325361160558,75.29979665096099,75.08153951591005,75.51805378601193,65.82934904026716,0.0,LRG
0.0,0.0,0.000830813290073337,75.73631092106288,75.51805378601193,75.95456805611383,66.26586331036906,0.0,LRG
0.0,0.0,0.0008057472205413696,76.17282519116478,75.95456805611383,76.39108232621572,66.70237758047095,0.0,LRG
0.0,0.0,0.0007814134055888537,76.60933946126667,76.39108232621572,76.8275965963176,67.13889185057285,0.0,LRG
0.0,0.0,0.0007577914590210826,77.04585373136855,76.8275965963176,77.2641108664195,67.57540612067473,0.0,LRG
0.0,0.0,0.0007348615187283561,77.48236800147045,77.2641108664195,77.7006251365214,68.01192039077662,0.0,LRG
0.0,0.0,0.0007126042351858234,77.91888227157233,77.7006251365214,78.13713940662328,68.4484346608785,0.0,LRG
0.0,0.0,0.0006910007601087073,78.35539654167422,78.13713940662328,78.57365367672517,68.8849489309804,0.0,LRG
0.0,0.0,0.0006700327352664058,78.79191081177612,78.57365367672517,79.01016794682707,69.3214632010823,0.0,LRG
0.0,0.0,0.0006496822814584995,79.22842508187802,79.01016794682707,79.44668221692895,69.75797747118419,0.0,LRG
0.0,0.0,0.0006299319876552912,79.6649393519799,79.44668221692895,79.88319648703084,70.19449174128607,0.0,LRG
0.0,0.0,0.000610764900305111,80.10145362208179,79.88319648703084,80.31971075713274,70.63100601138797,0.0,LRG
0.0,0.0,0.0005921645128102543,80.53796789218367,80.31971075713274,80.75622502723462,71.06752028148985,0.0,LRG
0.0,0.0,0.0005741147551730653,80.97448216228557,80.75622502723462,81.19273929733652,71.50403455159174,0.0,LRG
0.0,0.0,0.00055659998381338,81.41099643238746,81.19273929733652,81.62925356743841,71.94054882169364,0.0,LRG
0.0,0.0,0.0005396049715582147,81.84751070248936,81.62925356743841,82.06576783754029,72.37706309179553,0.0,LRG
0.0,0.0,0.0005231148978043347,82.28402497259124,82.06576783754029,82.50228210764219,72.81357736189742,0.0,LRG
0.0,0.0,0.0005071153388540447,82.72053924269314,82.50228210764219,82.93879637774408,73.25009163199931,0.0,LRG
0.0,0.0,0.0004915922584243342,83.15705351279502,82.93879637774408,83.37531064784596,73.68660590210119,0.0,LRG
8.08976220960045e-07,3.5312966462216363e-07,0.00047653199832924667,83.59356778289691,83.37531064784596,83.81182491794786,74.12312017220309,1.0,LRG
0.0005566222472981317,0.0002429735540018181,0.015614154835609797,0.21934219343578698,0.0010850583848416306,0.43759932848673233,-9.251105417258039,835.0,ELG
0.0010839135019242662,0.0004731437111460553,0.017398655766115025,0.6558564635376777,0.43759932848673233,0.874113598588623,-8.814591147156149,1626.0,ELG
0.00117123986647044,0.0005112629154265801,0.019036566916954233,1.0923707336395685,0.874113598588623,1.3106278686905137,-8.378076877054259,1757.0,ELG
0.0057742058755645715,0.0025205232631901175,0.020536054802523084,1.528885003741459,1.3106278686905137,1.7471421387924044,-7.941562606952367,8662.0,ELG
0.020755010382787212,0.009059858208199528,0.02190489058566479,1.96539927384335,1.7471421387924044,2.1836564088942954,-7.505048336850477,31135.0,ELG
0.03327201150556211,0.014523707817172148,0.023150467865341216,2.4019135439452404,2.1836564088942954,2.620170678996186,-7.068534066748586,49912.0,ELG
0.04348786293052484,0.01898307274540911,0.02427981969928116,2.8384278140471313,2.620170678996186,3.0566849490980763,-6.632019796646695,65237.0,ELG
0.05316575728534428,0.023207611735826347,0.025299634893517494,3.2749420841490218,3.0566849490980763,3.4931992191999672,-6.195505526544805,79755.0,ELG
0.06017186485313274,0.02626587766703486,0.026216273589422998,3.7114563542509127,3.4931992191999672,3.929713489301858,-5.758991256442913,90265.0,ELG
0.058883301015974304,0.025703401164177957,0.027035782177604765,4.147970624352803,3.929713489301858,4.366227759403749,-5.322476986341023,88332.0,ELG
0.05145789357567036,0.022462104855164484,0.027763907566817538,4.584484894454694,4.366227759403749,4.802742029505639,-4.885962716239132,77193.0,ELG
0.04139003034100716,0.018067338883799862,0.028406110834904907,5.020999164556585,4.802742029505639,5.23925629960753,-4.449448446137241,62090.0,ELG
0.02833373892114944,0.012368081364423085,0.028967580287672042,5.457513434658475,5.23925629960753,5.675770569709421,-4.012934176035351,42504.0,ELG
